Name,Ratings,Details,Price
"Gionee X1s (Black, 16 GB)",4,"3 GB RAM | 16 GB ROM | Expandable Upto 256 GB
13.21 cm (5.2 inch) HD Display
13MP Rear Camera | 16MP Front Camera
4000 mAh Li-polymer Battery
MT6737T Processor
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
","₹8,640"
Micromax X749,4.2,"32 MB RAM | 32 MB ROM |
6.1 cm (2.4 inch) Display
0.3MP Rear Camera
1750 mAh Battery
1 Year Product and 6 Month Accessories
","₹1,069"
Kekai 310,4.1,"32 MB RAM | 32 MB ROM |
4.57 cm (1.8 inch) VGA Display
1.3MP Rear Camera
950 mAh Battery
3 Months Warranty
",₹799
"Gionee X-1 (Black, 16 GB)",4,"2 GB RAM | 16 GB ROM | Expandable Upto 256 GB
12.7 cm (5 inch) HD Display
8MP Rear Camera | 8MP Front Camera
3000 mAh Li-polymer Battery
MT6737 Processor
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
","₹6,900"
"Mobiistar C1 Shine (Space Grey, 16 GB)",4.1,"2 GB RAM | 16 GB ROM | Expandable Upto 128 GB
13.46 cm (5.3 inch) Display
13MP Rear Camera
3000 mAh Battery
1  Year Manufacture Warranty
","₹5,790"
"Lenovo Vibe K5 Note (Silver, 32 GB)",4.1,"4 GB RAM | 32 GB ROM | Expandable Upto 128 GB
13.97 cm (5.5 inch) Full HD Display
13MP Rear Camera | 8MP Front Camera
3500 mAh Li-Ion Polymer Battery
Mediatek Helio P10 64-bit Octa Core 1.8GHz Processor
Brand Warranty of 1 Year
","₹9,990"
M-tech L15,4.1,"32 MB RAM | 32 MB ROM | Expandable Upto 16 GB
6.1 cm (2.4 inch) QVGA Display
0.3MP Rear Camera
2400 mAh Battery
1 Year Manufacturer Warranty For Phone
","₹1,099"
"Samsung Galaxy J2 (White, 8 GB)",4.1,"1 GB RAM | 8 GB ROM | Expandable Upto 128 GB
11.94 cm (4.7 inch) quarter HD Display
5MP Rear Camera | 2MP Front Camera
2000 mAh Battery
Exynos 3475 Quad Core 1.3GHz Processor
1 Year Manufacturer Warranty
","₹6,799"
"Itel A44 Pro (Black, 16 GB)",4.4,"2 GB RAM | 16 GB ROM |
13.84 cm (5.45 inch) Display
8MP Rear Camera | 5MP Front Camera
2400 mAh Battery
1 Year Manufacturer Warranty
","₹6,000"
"Vivo Y81 (Black, 32 GB)",4.4,"3 GB RAM | 32 GB ROM | Expandable Upto 256 GB
15.49 cm (6.1 inch) HD+ Display
13MP Rear Camera | 5MP Front Camera
3260 mAh Li-ion Battery
MT6762 Octa Core (Helio P22) Processor
Brand Warranty 1 Year of Mobile
","₹9,999"
"Micromax Canvas 2 A110 (Black, 2 GB)",4.5,"512 MB RAM | 2 GB ROM | Expandable Upto 32 GB
12.7 cm (5 inch) FWVGA Display
8MP Rear Camera | 0.3MP Front Camera
2000 mAh Li-Ion Battery
1 Year for Mobile & 6 Months for Accessories
","₹5,995"
"Nokia 6.1 (Gold, Blue, 64 GB)",4,"4 GB RAM | 64 GB ROM | Expandable Upto 128 GB
13.97 cm (5.5 inch) Full HD Display
16MP Rear Camera
3000 mAh Battery
Qualcomm Snapdragon 630 Processor
Brand Warranty of 1 Year Available for Mobile
","₹18,300"
Grabo ELUGA,4.3,"64 MB RAM | 64 MB ROM |
4.57 cm (1.8 inch) Quarter QVGA Display
0.3MP Rear Camera
1000 mAh Battery
1 Year Manufacturer Warranty for Device
",₹489
"OnePlus 7 (Red, 256 GB)",4.6,"8 GB RAM | 256 GB ROM |
16.28 cm (6.41 inch) Display
48 MP + 5 MP | 16MP Front Camera
3700 mAh Battery
1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase
","₹31,299"
"Samsung Galaxy J6 Plus (Red, 64 GB)",4.3,"4 GB RAM | 64 GB ROM | Expandable Upto 512 GB
15.24 cm (6 inch) HD+ Display
13MP + 5MP | 8MP Front Camera
3300 mAh Battery
Qualcomm Snapdragon SD425 Processor
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
","₹13,600"
