Name,Ratings,Details,Price
"Nokia 7.1 (Steel, 64 GB)",4.2,"4 GB RAM | 64 GB ROM |
14.83 cm (5.84 inch) Full HD+ Display
12MP + 5MP | 8MP Front Camera
3060 mAh Battery
Qualcomm Snapdragon 636 Processor
1 year manufacturer warranty for device and 6 months for accessories
","₹21,019"
"Realme 1 (Diamond Red, 64 GB)",4.3,"4 GB RAM | 64 GB ROM |
15.24 cm (6 inch) Display
13MP Rear Camera
3410 mAh Battery
1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase
","₹10,299"
"Nokia 5 (Silver, 16 GB)",4.1,"3 GB RAM | 16 GB ROM | Expandable Upto 128 GB
13.21 cm (5.2 inch) HD Display
13MP Rear Camera | 8MP Front Camera
3000 mAh Battery
Qualcomm Snapdragon 430 64-bit Processor
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
","₹9,199"
"Vivo Y69 (Gold, 32 GB)",4.3,"3 GB RAM | 32 GB ROM | Expandable Upto 256 GB
13.97 cm (5.5 inch) HD Display
13MP Rear Camera | 16MP Front Camera
3000 mAh Battery
Mediatek MT6750 Octa Core 1.5GHz Processor
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
","₹13,990"
"OPPO A71 New Edition (Black, 16 GB)",4.4,"3 GB RAM | 16 GB ROM | Expandable Upto 256 GB
13.21 cm (5.2 inch) HD Display
13MP Rear Camera | 5MP Front Camera
3000 mAh Lithium Battery
Snapdragon 450 (MSM450) Octa Core 1.8 GHz Processor
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
","₹9,940"
"Vivo Y69 (Matte Black, 32 GB)",4.3,"3 GB RAM | 32 GB ROM | Expandable Upto 256 GB
13.97 cm (5.5 inch) HD Display
13MP Rear Camera | 16MP Front Camera
3000 mAh Battery
Mediatek MT6750 Octa Core 1.5GHz Processor
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
","₹13,900"
"Lenovo K6 Note (Grey, 32 GB)",4.1,"3 GB RAM | 32 GB ROM |
13.97 cm (5.5 inch) Display
16MP Rear Camera
4000 mAh Battery
Octa Core 1.4GHz Processor
1 Year Lenovo India Warranty
","₹14,663"
Itel It 5023,4,"32 MB RAM | 32 MB ROM | Expandable Upto 64 GB
6.1 cm (2.4 inch) QVGA Display
0.3MP Rear Camera
1000 mAh Battery
1 Year Brand Warranty
","₹1,076"
"Lenovo K8 Note (Fine Gold, 64 GB)",4.1,"4 GB RAM | 64 GB ROM | Expandable Upto 128 GB
13.97 cm (5.5 inch) Full HD Display
13MP + 5MP | 13MP Front Camera
4000 mAh Battery
MTK X23 Processor
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
","₹11,599"
"Vivo Y66 (Matte Black, 32 GB)",4.3,"3 GB RAM | 32 GB ROM | Expandable Upto 256 GB
13.97 cm (5.5 inch) HD Display
13MP Rear Camera | 16MP Front Camera
3000 mAh Li-Ion Battery
MediaTek MT6750 64-bit Octa Core 1.5GHz Processor
Brand Warranty of 1 Year
","₹10,999"
"Lava Z10 (Gold, 16 GB)",4.2,"2 GB RAM | 16 GB ROM | Expandable Upto 128 GB
12.7 cm (5 inch) HD Display
8MP Rear Camera | 5MP Front Camera
2620 mAh Battery
64-bit Processor
Brand Warranty of 2 Year Available for Mobile and 6 Months for Accessories
","₹8,500"
Ziox Trendy,4,"6.1 cm (2.4 inch) Display
0.3MP Rear Camera
1800 mAh Battery
1 Year Manufacturer Warranty
","₹1,190"
Ziox Trendy,4,"6.1 cm (2.4 inch) Display
0.3MP Rear Camera
1800 mAh Battery
1 Year Manufacturer Warranty
","₹1,190"
"Ziox Astra Metal 4G (Silver, 8 GB)",4,"1 GB RAM | 8 GB ROM | Expandable Upto 32 GB
12.7 cm (5 inch) FWVGA Display
5MP Rear Camera | 2MP Front Camera
3000 mAh Li-ion Battery
SC9832A Quad Core 32-bit (CortexTM A7MP) Processor
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
","₹3,499"
