Name,Ratings,Details,Price
"Tecno I5 (Champagne Gold, 16 GB)",4.4,"2 GB RAM | 16 GB ROM |
13.97 cm (5.5 inch) HD Display
13MP Rear Camera | 8MP Front Camera
4000 mAh Battery
12 Month +1 Month extended Warranty
","₹5,450"
Micromax X749,4.2,"32 MB RAM | 32 MB ROM |
6.1 cm (2.4 inch) Display
0.3MP Rear Camera
1750 mAh Battery
1 Year Product and 6 Month Accessories
","₹1,069"
Itel It2171,4.1,"32 MB RAM | 32 MB ROM | Expandable Upto 32 GB
4.57 cm (1.8 inch) Quarter QVGA Display
0.3MP Rear Camera
1000 mAh Battery
100 Days Replacement Warranty, 1 year warranty for Handset & 6 Months Warranty for Accessories
",₹799
"Redmi Note 5 Pro (Red, 64 GB)",4.5,"6 GB RAM | 64 GB ROM | Expandable Upto 128 GB
15.21 cm (5.99 inch) Full HD+ Display
12MP + 5MP | 20MP Front Camera
4000 mAh Li Polymer Battery
Qualcomm Snapdragon 636 Processor
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
","₹13,999"
"Tecno Camon I Ace (Midnight Black, Black, 16 GB)",4.2,"2 GB RAM | 16 GB ROM |
13.84 cm (5.45 inch) HD+ Display
13MP Rear Camera | 8MP Front Camera
3050 mAh Battery
13 Months Warranty
","₹5,150"
"Apple iPhone 11 Pro Max (Space Grey, 64 GB)",4.7,"64 GB ROM |
16.51 cm (6.5 inch) Super Retina XDR Display
12MP + 12MP + 12MP | 12MP Front Camera
A13 Bionic Chip Processor
Brand Warranty for 1 Year
","₹1,09,900"
"Tecno Camon I Twin (Midnight Black, 32 GB)",4.4,"3 GB RAM | 32 GB ROM |
15.24 cm (6 inch) Display
13MP Rear Camera
4000 mAh Battery
1 Year Brand Warranty
","₹8,899"
I Kall K 51,4.7,"32 MB RAM | 64 MB ROM |
4.57 cm (1.8 inch) Display
0.3MP Rear Camera
1000 mAh Battery
1 Year Manufacturer warranty
",₹599
Nokia 150/150 DS,4.2,"4 MB RAM | 4 MB ROM | Expandable Upto 32 GB
6.1 cm (2.4 inch) VGA Display
0.3MP Rear Camera
1020 mAh Battery
NA Processor
1 Year
","₹1,500"
"Honor 7S (Blue, 16 GB)",4.1,"2 GB RAM | 16 GB ROM | Expandable Upto 256 GB
13.84 cm (5.45 inch) Display
13MP Rear Camera | 5MP Front Camera
3020 mAh Battery
Mediatek MT6739 Cortex A53 Processor
12 Months on Handset, 6 Months on Battery, 6 Months on Charger & 3 Months on Data Cable
","₹5,999"
"Mi A2 (Lake Blue, 128 GB)",4.1,"6 GB RAM | 128 GB ROM |
15.21 cm (5.99 inch) Full HD+ Display
20MP + 12MP | 20MP Front Camera
3010 mAh Battery
Qualcomm Snapdragon 660 AIE Processor
Brand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories
","₹15,999"
"Apple iPhone 7 (PRODUCT) (Red, 256 GB)",4.7,"256 GB ROM |
11.94 cm (4.7 inch) Retina HD Display
12MP Rear Camera | 7MP Front Camera
A10 Fusion Chip with 64-bit Architecture and Embedded M10 Motion Co-processor
Brand Warranty of 1 Year
","₹63,999"
"Lenovo A5 (Black, 32 GB)",4,"3 GB RAM | 32 GB ROM | Expandable Upto 256 GB
13.84 cm (5.45 inch) HD+ Display
13MP Rear Camera | 8MP Front Camera
4000 mAh Battery
MediaTek MT6739 Processor
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
","₹7,999"
"Nokia 5.1 Plus (Black, 32 GB)",4.3,"3 GB RAM | 32 GB ROM | Expandable Upto 400 GB
14.73 cm (5.8 inch) HD+ Display
13MP + 5MP | 8MP Front Camera
3060 mAh Battery
MediaTek Helio P60 Processor
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
","₹6,999"
