Name,Ratings,Details,Price
"Redmi Note 5 (Blue, 32 GB)",4.4,"3 GB RAM | 32 GB ROM | Expandable Upto 128 GB
15.21 cm (5.99 inch) Full HD+ Display
12MP Rear Camera | 5MP Front Camera
4000 mAh Li Polymer Battery
Qualcomm Snapdragon 625 Processor
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
","₹10,999"
Samsung Metro 313,4.1,"4 MB RAM | 2 MB ROM | Expandable Upto 16 GB
5.16 cm (2.03 inch) Display
0.3MP Rear Camera
1000 mAh Battery
1 Year Manufacturer Warranty
","₹2,196"
"Redmi Note 5 Pro (Black, 64 GB)",4.5,"6 GB RAM | 64 GB ROM | Expandable Upto 128 GB
15.21 cm (5.99 inch) Full HD+ Display
12MP + 5MP | 20MP Front Camera
4000 mAh Li Polymer Battery
Qualcomm Snapdragon 636 Processor
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
","₹13,999"
"Redmi Note 4 (Black, 64 GB)",4.4,"4 GB RAM | 64 GB ROM | Expandable Upto 128 GB
13.97 cm (5.5 inch) Full HD Display
13MP Rear Camera | 5MP Front Camera
4100 mAh Li-Polymer Battery
Qualcomm Snapdragon 625 64-bit Octa Core 2GHz Processor
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
","₹12,999"
"Nokia 3.2 (Black, 32 GB)",4.1,"3 GB RAM | 32 GB ROM |
15.9 cm (6.26 inch) Display
13MP Rear Camera
4000 mAh Battery
Qualcomm SDM429 Snapdragon 429 Processor
1 Year for device & 6 months for box accessories
","₹8,877"
"Apple iPhone 8 (Silver, 256 GB)",4.5,"256 GB ROM |
11.94 cm (4.7 inch) Retina HD Display
12MP Rear Camera | 7MP Front Camera
A11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor Processor
Brand Warranty of 1 Year
","₹54,999"
"Apple iPhone 8 Plus (Silver, 256 GB)",4.6,"256 GB ROM |
13.97 cm (5.5 inch) Retina HD Display
12MP + 12MP | 7MP Front Camera
A11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor Processor
Brand Warranty of 1 Year
","₹84,900"
"Mi A2 (Black, 128 GB)",4.1,"6 GB RAM | 128 GB ROM |
15.21 cm (5.99 inch) Full HD+ Display
20MP + 12MP | 20MP Front Camera
3010 mAh Battery
Qualcomm Snapdragon 660 AIE Processor
Brand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories
","₹15,999"
"Honor Holly 3 (White, 16 GB)",4,"2 GB RAM | 16 GB ROM | Expandable Upto 128 GB
13.97 cm (5.5 inch) HD Display
13MP Rear Camera | 8MP Front Camera
3000 mAh Li-Polymer Battery
Huawei Kirin 620 Octa Core 1.2GHz Processor
12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable
","₹10,499"
"Honor 6X (Grey, 64 GB)",4.3,"4 GB RAM | 64 GB ROM | Expandable Upto 128 GB
13.97 cm (5.5 inch) Full HD Display
12MP + 2MP | 8MP Front Camera
3340 mAh Battery
Kirin 655 Processor
15 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable
","₹13,999"
"LG V30+ (Black, 128 GB)",4.4,"4 GB RAM | 128 GB ROM | Expandable Upto 2 TB
15.24 cm (6 inch) Quad HD+ Display
16MP + 13MP | 5MP Front Camera
3300 mAh Battery
Qualcomm Snapdragon 835 Processor
Brand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories
","₹27,999"
"Samsung Galaxy Note 10 Plus (Aura Black, 256 GB)",4.6,"12 GB RAM | 256 GB ROM | Expandable Upto 1 TB
17.27 cm (6.8 inch) Display
12MP (Dual Aperture) + 12MP + 16MP + TOF | 10MP Front Camera
4300 mAh Battery
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
","₹79,999"
