Name,Stars,Ratings,Reviews,Specifications,Price
"BLU Studio One (Black, 16 GB)  (2 GB RAM)",3.7,254 Ratings,85 Reviews,"{'In The Box': 'Handset, Battery, Charger, USB Cable, Screen Protector, Headphone, Protective Back Cover', 'Model Name': 'Studio One', 'Color': 'Black', 'Browse Type': 'Smartphones', 'SIM Type': 'Dual Sim', 'Hybrid Sim Slot': 'Yes', 'Display Size': '12.7 cm (5 inch)', 'Resolution': '1280 x 720 Pixels', 'Resolution Type': 'HD', 'Other Display Features': 'IPS Display, 2.5D TP Glass', 'Operating System': 'Android Lollipop 5.1', 'Processor Type': 'Cortex-A53 MT6735', 'Processor Core': 'Quad Core', 'Primary Clock Speed': '1.3 GHz', 'Operating Frequency': 'GSM - 850, 900, 1800, 1900; WCDMA - 850, 900, 1700, 1900, 2100; 4G LTE (FDD) – B2/B4/B7/B12/B17/B3/B7/B20, LTE (TDD) - B38/B40', 'Internal Storage': '16 GB', 'RAM': '2 GB', 'Expandable Storage': '64 GB', 'Supported Memory Card Type': 'MicroSD', 'Memory Card Slot Type': 'Hybrid Slot', 'Call Log Memory': 'Yes', 'Primary Camera Available': 'Yes', 'Primary Camera': '13MP Rear Camera', 'Secondary Camera Available': 'Yes', 'Secondary Camera': '5MP Front Camera', 'Secondary Camera Features': 'Auto Focus', 'Flash': 'LED', 'HD Recording': 'Yes', 'Full HD Recording': 'Yes', 'Video Recording': 'Yes', 'Video Recording Resolution': '1920 x 1080', 'Digital Zoom': 'Digital Zoom - 4x', 'Phone Book': 'Yes', 'Network Type': '3G, 4G, 2G', 'Supported Networks': '4G LTE', 'Internet Connectivity': '4G, 3G, GPRS, Wi-Fi', '3G': 'Yes', 'GPRS': 'Yes', 'Pre-installed Browser': 'Android', 'Micro USB Port': 'Yes', 'Micro USB Version': '2', 'Bluetooth Support': 'Yes', 'Bluetooth Version': '4', 'Wi-Fi': 'Yes', 'Wi-Fi Version': '802.11 b/g/n', 'USB Connectivity': 'Yes', 'Map Support': 'Google Maps', 'GPS Support': 'Yes', 'SIM Size': 'Micro SIM', 'Removable Battery': 'No', 'MMS': 'Yes', 'SMS': 'Yes', 'Sensors': 'Proximity Sensor, Light Sensor, G-Sensor', 'GPS Type': 'A-GPS', 'Audio Formats': 'MP3', 'Battery Capacity': '2450 mAh', 'Battery Type': 'Li-Ion Polymer', 'Width': '71.2 mm', 'Height': '143.5 mm', 'Depth': '7.7 mm', 'Weight': '158 g', 'Warranty Summary': 'Brand Warranty of 1 Year'}",7999
"Lava Iris 450 (White & Pink, 4 GB)  (512 MB RAM)",4.2,12 Ratings,2 Reviews,"{'In The Box': 'User Manual, Headset, Extra Battery Cover, Warranty Card, Free Flip Cover and Screen Guard, Charger, Free Raspberry Color Back Panel - Customer gets 3 Choices in the Box:  Use White Back Panel  Use Raspberry Back Panel  Use White Flip Cover  Handset, Data Cable, Battery', 'Model Name': 'Iris 450', 'Color': 'White & Pink', 'Browse Type': 'Smartphones', 'SIM Type': 'Dual Sim', 'Display Size': '11.43 cm (4.5 inch)', 'Resolution': '854 x 480 Pixels', 'Resolution Type': 'FWVGA', 'Display Colors': '16.7 M', 'Other Display Features': 'Wide Viewing Angle, Multi-touch, IPS Display', 'Operating System': 'Android Jelly Bean 4.2', 'Processor Core': 'Dual Core', 'Primary Clock Speed': '1.3 GHz', 'Operating Frequency': 'GSM - 900, 1800; UMTS - 2100', 'Internal Storage': '4 GB', 'RAM': '512 MB', 'Expandable Storage': '32 GB', 'Supported Memory Card Type': 'MicroSD', 'Memory Card Slot Type': 'Dedicated Slot', 'Phone Book Memory': 'Yes', 'Call Log Memory': 'Yes', 'SMS Memory': 'Yes', 'Primary Camera Available': 'Yes', 'Primary Camera': '5MP Rear Camera', 'Primary Camera Features': 'Burst Mode to Capture 99 Pics in 21 Seconds, HDR Mode, Fixed Focus', 'Secondary Camera Available': 'Yes', 'Secondary Camera': '0.3MP Front Camera', 'Flash': 'LED', 'HD Recording': 'Yes', 'Video Recording': 'Yes', 'Video Recording Resolution': '1280 x 720', 'Digital Zoom': 'Digital Zoom - 4x', 'Network Type': '3G', 'Supported Networks': 'GSM', 'Internet Connectivity': 'GPRS, EDGE, 3G, Wi-Fi', '3G': 'Yes', '3G Speed': '21.1 Mbps HSDPA; 5.76 Mbps HSUPA; HSPA+', 'GPRS': 'Yes', 'Pre-installed Browser': 'Android', 'Bluetooth Support': 'Yes', 'Wi-Fi': 'Yes', 'Wi-Fi Hotspot': 'Yes', 'NFC': 'No', 'USB Connectivity': 'Yes', 'EDGE': 'Yes', 'Audio Jack': '3.5 mm', 'Map Support': 'Google Maps', 'GPS Support': 'Yes', 'Smartphone': 'Yes', 'Touchscreen Type': 'Capacitive', 'Voice Input': 'Yes', 'User Memory': '2.25 GB', 'SIM Access': 'Dual Standby', 'Sensors': 'G-Sensor, ALS, Accelerometer, Proximity Sensor', 'Other Features': 'Data Backup through Android', 'Important Apps': 'Google Voice Command Support - Ok Google', 'GPS Type': 'A-GPS', 'FM Radio': 'Yes', 'Audio Formats': 'MP3, MIDI', 'Video Formats': '3GP, MP4', 'Battery Capacity': '1800 mAh', 'Battery Type': 'Li-Ion', 'Width': '63.5 mm', 'Height': '136 mm', 'Depth': '10.5 mm', 'Weight': '136 g', 'Warranty Summary': '1 Year for Mobile & 6 Months for Accessories'}",7999
"Lava A48 (Blue, 4 GB)  (512 MB RAM)",3.4,828 Ratings,113 Reviews,"{'In The Box': 'Handset, Battery, Charger, Earphone, Data Cable, User Manual, Warranty Card, Screen Guard', 'Model Name': 'A48', 'Color': 'Blue', 'Browse Type': 'Smartphones', 'SIM Type': 'Dual Sim', 'Hybrid Sim Slot': 'No', 'Display Size': '10.16 cm (4 inch)', 'Resolution': '480 x 800 Pixels', 'Resolution Type': 'WVGA', 'Display Type': 'TFT', 'Display Colors': '262 K', 'Other Display Features': 'Multi-touch', 'Operating System': 'Android Lollipop 5.1', 'Processor Type': 'SC7731', 'Processor Core': 'Quad Core', 'Primary Clock Speed': '1.3 GHz', 'Operating Frequency': 'GSM - 900, 1800; WCDMA - 2100', 'Internal Storage': '4 GB', 'RAM': '512 MB', 'Expandable Storage': '32 GB', 'Supported Memory Card Type': 'MicroSD', 'Memory Card Slot Type': 'Dedicated Slot', 'Call Log Memory': 'Yes', 'Primary Camera Available': 'Yes', 'Primary Camera': '2MP Rear Camera', 'Secondary Camera Available': 'Yes', 'Secondary Camera': '0.3MP Front Camera', 'Secondary Camera Features': 'Video Calls', 'Flash': 'LED', 'HD Recording': 'Yes', 'Video Recording': 'Yes', 'Video Recording Resolution': '1280 x 720', 'Digital Zoom': 'Digital Zoom', 'Phone Book': 'Yes', 'Network Type': '3G, 2G', 'Supported Networks': 'GSM, WCDMA', 'Internet Connectivity': '3G, Wi-Fi, GPRS, EDGE', '3G': 'Yes', 'GPRS': 'Yes', 'Pre-installed Browser': 'Android', 'Bluetooth Support': 'Yes', 'Wi-Fi': 'Yes', 'USB Connectivity': 'Yes', 'EDGE': 'Yes', 'Audio Jack': '3.5 mm', 'Map Support': 'Google Maps', 'Smartphone': 'Yes', 'Touchscreen Type': 'Capacitive', 'Removable Battery': 'Yes', 'SMS': 'Yes', 'Other Features': 'Video PIP, Smart Screen Gestures, Voice Calls, Multi-tasking, Clock, Alarm, Calculator', 'FM Radio': 'Yes', 'Audio Formats': 'MP3', 'Video Formats': '3GP, AVI, MP4, FLV, MKV, F4V', 'Battery Capacity': '1300 mAh', 'Battery Type': 'Li-Ion', 'Width': '64 mm', 'Height': '125.8 mm', 'Depth': '9.9 mm', 'Weight': '116.4 g'}",2899
"Lava Flair P1i (Black, 512 MB)  (256 MB RAM)",3.3,347 Ratings,40 Reviews,"{'In The Box': 'User Manual, Warranty Card, Charger, Handset, Battery, Headphone', 'Model Name': 'Flair P1i', 'Color': 'Black', 'Browse Type': 'Smartphones', 'SIM Type': 'Dual Sim', 'Touchscreen': 'Yes', 'Display Size': '10.16 cm (4 inch)', 'Resolution': '800 x 480 Pixels', 'Resolution Type': 'WVGA', 'Display Type': 'TFT', 'Display Colors': '16 M', 'Other Display Features': 'Multi-touch', 'Operating System': 'Android KitKat 4.4.2', 'Primary Clock Speed': '1 GHz', 'Operating Frequency': 'GSM - 900, 1800; WCDMA - 2100', 'Internal Storage': '512 MB', 'RAM': '256 MB', 'Expandable Storage': '32 GB', 'Supported Memory Card Type': 'MicroSD', 'Phone Book Memory': 'Yes', 'Call Log Memory': 'Yes', 'SMS Memory': 'Yes', 'Primary Camera Available': 'Yes', 'Primary Camera': '2MP Rear Camera', 'Primary Camera Features': 'Flash Support', 'Secondary Camera Available': 'Yes', 'Secondary Camera': '0.3MP Front Camera', 'Flash': 'LED', 'Digital Zoom': 'Digital Zoom', 'Phone Book': 'Yes', 'Call Records': 'Yes', 'Network Type': '3G', 'Supported Networks': 'GSM, WCDMA', 'Internet Connectivity': 'Wi-Fi, 3G, GPRS, EDGE', '3G': 'Yes', '3G Speed': '21 Mbps HSDPA; 5.76 Mbps HSUPA', 'GPRS': 'Yes', 'Pre-installed Browser': 'Android', 'Micro USB Port': 'Yes', 'Micro USB Version': '2', 'Bluetooth Support': 'Yes', 'Bluetooth Version': '2.1', 'Wi-Fi': 'Yes', 'Wi-Fi Version': '802.11 b/g/n', 'USB Connectivity': 'Yes', 'EDGE': 'Yes', 'Audio Jack': '3.5 mm', 'Map Support': 'Google Maps', 'GPS Support': 'Yes', 'Smartphone': 'Yes', 'Touchscreen Type': 'Capacitive', 'User Interface': 'Standard Android', 'SMS': 'Yes', 'SIM Access': 'Dual Standby', 'Sensors': 'Accelerometer', 'Other Features': 'Vibration on Call Connection, Auto Call Recording, Data Backup through Android, 2-pin Micro USB, Calendar, Alarm, Calculator', 'GPS Type': 'A-GPS', 'FM Radio': 'Yes', 'Audio Formats': 'MP3', 'Music Player': 'Yes', 'Battery Capacity': '1400 mAh', 'Battery Type': 'Li-Ion', 'Width': '63.4 mm', 'Height': '122.4 mm', 'Depth': '10.15 mm', 'Weight': '110 g', 'Warranty Summary': 'Brand Warranty of 1 Year'}",2222
"Samsung Galaxy M10S (Stainless Black, 32 GB)  (3 GB RAM)",4.4,719 Ratings,55 Reviews,"{'In The Box': 'Handset, Charger USB Cable, User Manual', 'Model Number': 'SM-M107FSKDINS', 'Model Name': 'Galaxy M10S', 'Color': 'Stainless Black', 'Browse Type': 'Smartphones', 'SIM Type': 'Dual Sim', 'Hybrid Sim Slot': 'No', 'Touchscreen': 'Yes', 'OTG Compatible': 'Yes', 'Display Size': '16.26 cm (6.4 inch)', 'Resolution': '720 x 1560$$Pixels', 'Operating System': 'Android Oreo 8.1', 'Processor Core': 'Octa Core', 'Primary Clock Speed': '1.6 GHz', 'Internal Storage': '32 GB', 'RAM': '3 GB', 'Memory Card Slot Type': 'Dedicated Slot', 'Primary Camera': '13MP Rear Camera', 'Dual Camera Lens': 'Primary Camera', 'Network Type': '4G, 3G, 2G', 'Supported Networks': '4G LTE, GSM', 'Smartphone': 'Yes', 'SIM Size': 'Nano SIM', 'Mobile Tracker': 'Yes', 'Social Networking Phone': 'Yes', 'Instant Message': 'Yes', 'Removable Battery': 'No', 'MMS': 'Yes', 'SMS': 'Yes', 'Keypad': 'No', 'Voice Input': 'Yes', 'Predictive Text Input': 'Yes', 'SIM Access': 'Yes', 'Sensors': 'proximity, Accelerometer', 'Upgradable Operating System': '9.5', 'Battery Capacity': '4000 mAh', 'Warranty Summary': '12 months'}",9100
"Panasonic P55 Max (Champagne Gold, 16 GB)  (3 GB RAM)",3.9,"15,163 Ratings","3,108 Reviews","{'In The Box': 'Charging Adapter, Quick Start Guide, Protective Screen Guard, Headset, Warranty Card, Handset inclusive of Battery, USB Charging Cable', 'Model Number': 'EB-90S55PMXN', 'Model Name': 'P55 Max', 'Color': 'Champagne Gold', 'Browse Type': 'Smartphones', 'SIM Type': 'Dual Sim', 'Hybrid Sim Slot': 'No', 'Touchscreen': 'Yes', 'OTG Compatible': 'Yes', 'Display Size': '13.97 cm (5.5 inch)', 'Resolution': '1280 x 720 pixels', 'Resolution Type': 'HD', 'Display Type': 'IPS', 'Display Colors': 'Ashai Enabled Glass for Display Protection', 'Operating System': 'Android Nougat 7', 'Processor Type': 'MediaTek MTK6737 Quad Core 1.25 GHz', 'Processor Core': 'Quad Core', 'Primary Clock Speed': '1.25 GHz', 'Operating Frequency': 'GSM - 850, 900, 1800, 1900 MHz, WCDMA - 900, 2100 MHz, 4G LTE - Band (1, 3, 5, 7, 8, 20, 40)', 'Internal Storage': '16 GB', 'RAM': '3 GB', 'Expandable Storage': '128 GB', 'Supported Memory Card Type': 'microSD', 'Memory Card Slot Type': 'Dedicated Slot', 'Call Log Memory': 'Yes', 'Primary Camera Available': 'Yes', 'Primary Camera': '13MP Rear Camera', 'Primary Camera Features': '5P Lens Element Modes: Normal, Beauty, Panorama', 'Secondary Camera Available': 'Yes', 'Secondary Camera': '5MP Front Camera', 'Secondary Camera Features': 'Normal, Beauty Mode, HDR', 'Flash': 'Quad LED Flash for Low Light', 'Video Recording': 'Yes', 'Digital Zoom': 'Yes', 'Phone Book': 'Yes', 'Network Type': '3G, 4G VOLTE, 2G', 'Supported Networks': '4G LTE', 'Internet Connectivity': '4G, 3G, EDGE, GPRS, Wi-Fi', '3G': 'Yes', 'GPRS': 'Yes', 'Pre-installed Browser': 'Google Chrome', 'Bluetooth Support': 'Yes', 'Bluetooth Version': '4', 'Wi-Fi': 'Yes', 'Wi-Fi Version': '802.11 b/g/n', 'Wi-Fi Hotspot': 'Yes', 'Infrared': 'No', 'USB Connectivity': 'Yes', 'EDGE': 'Yes', 'Map Support': 'Google Maps', 'GPS Support': 'Yes', 'Smartphone': 'Yes', 'SIM Size': 'Micro SIM and Nano SIM', 'SMS': 'Yes', 'Sensors': 'Accelerometer, Proximity Sensor, Ambient Light Sensor', 'Other Features': 'Wi-Fi Direct, Notification LED', 'GPS Type': 'A-GPS', 'Audio Formats': 'AAC, AAC+, AAC+ Enhanced, OGG Vorbis, WAV, MP3, MIDI', 'Video Formats': 'H.264, H.263, MPEG-4', 'Battery Capacity': '5000 mAh', 'Width': '77.6 mm', 'Height': '152 mm', 'Depth': '8.7 mm', 'Weight': '180 g', 'Warranty Summary': 'Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories'}",8499
"Billion Capture+ (Desert Gold, 64 GB)  (4 GB RAM)",3.4,"2,001 Ratings",793 Reviews,"{'In The Box': 'Handset, USB Cable, Adapter, SIM Tray Remover Pin, User Guide, Screen-Guard (Attached to the Screen)', 'Model Number': 'HS119', 'Model Name': 'Capture+', 'Color': 'Desert Gold', 'Browse Type': 'Smartphones', 'SIM Type': 'Dual Sim', 'Hybrid Sim Slot': 'Yes', 'Touchscreen': 'Yes', 'OTG Compatible': 'Yes', 'Quick Charging': 'Yes', 'Display Size': '13.97 cm (5.5 inch)', 'Resolution': '1920 x 1080 Pixels', 'Resolution Type': 'Full HD', 'GPU': 'Adreno 506', 'Display Type': 'IPS', 'HD Game Support': 'Yes', 'Display Colors': '16 M', 'Other Display Features': 'Contrast Ratio: 1000:1, 2.5D Dragontail Glass, Metal Body', 'Operating System': 'Android Nougat 7.1.2', 'Processor Type': 'Qualcomm Snapdragon 625 64-bit Octa Core 2GHz', 'Processor Core': 'Octa Core', 'Primary Clock Speed': '2 GHz', 'Operating Frequency': 'GSM - 850 / 900 / 1800 / 1900 MHz, WCDMA - 850 / 900 / 1900 / 2100 MHz, 4G LTE - TDD Band (40 / 41), FDD - Band (1 / 3 / 5)', 'Internal Storage': '64 GB', 'RAM': '4 GB', 'Expandable Storage': '128 GB', 'Supported Memory Card Type': 'microSD', 'Memory Card Slot Type': 'Hybrid Slot', 'Primary Camera Available': 'Yes', 'Primary Camera': '13MP + 13MP', 'Primary Camera Features': 'Samsung Sensor, Aperture: F2.0, Pixel Size: 1.12micrometer Stacked Sensor, Auto Focus with PDAF', 'Optical Zoom': 'No', 'Secondary Camera Available': 'Yes', 'Secondary Camera': '8MP Front Camera', 'Secondary Camera Features': 'Aperture: F2.0, Camera Pixel Size: 1.12 microns', 'Flash': 'Rear Dual Tone 1A True Flash', 'HD Recording': 'Yes', 'Full HD Recording': 'Yes', 'Video Recording': 'Yes', 'Video Recording Resolution': '1080p', 'Digital Zoom': '8x', 'Frame Rate': '1080p at 30fps, 720p at 120 fps', 'Dual Camera Lens': 'Primary Camera', 'Call Wait/Hold': 'Yes', 'Conference Call': 'Yes', 'Hands Free': 'Yes', 'Video Call Support': 'Yes', 'Call Divert': 'Yes', 'Phone Book': 'Yes', 'Call Timer': 'Yes', 'Speaker Phone': 'Yes', 'Speed Dialing': 'Yes', 'Logs': 'Yes', 'Network Type': '3G, 4G VOLTE, 4G, 2G', 'Supported Networks': 'WCDMA, 4G VoLTE, 4G LTE, UMTS', 'Internet Connectivity': '3G, 4G, EDGE, GPRS, Wi-Fi', '3G': 'Yes', 'GPRS': 'Yes', 'WAP': 'No', 'Pre-installed Browser': 'Google Chrome', 'Micro USB Port': 'No', 'Mini USB Port': 'No', 'Bluetooth Support': 'Yes', 'Wi-Fi': 'Yes', 'Wi-Fi Version': '802.11 b/g/n', 'Wi-Fi Hotspot': 'Yes', 'NFC': 'No', 'USB Tethering': 'Yes', 'Infrared': 'No', 'USB Connectivity': 'Yes', 'EDGE': 'Yes', 'Audio Jack': '3.5 mm', 'Map Support': 'Google Maps', 'GPS Support': 'Yes', 'Smartphone': 'Yes', 'Touchscreen Type': 'Capacitive', 'SIM Size': 'Nano Sim and Nano Sim', 'Removable Battery': 'No', 'Voice Input': 'Yes', 'Graphics PPI': '401 PPI', 'Predictive Text Input': 'Yes', 'Sensors': 'G-sensor, Proximity Sensor, Light Sensor, Gyroscope, Hall Sensor, Fingerprint', 'Upgradable Operating System': 'Yes', 'Series': 'Capture+', 'Other Features': 'Support for VoLTE, eMBMS', 'FM Radio': 'Yes', 'DLNA Support': 'No', 'Audio Formats': 'AAC, AMR-NB/WB, FLAC, MP3, MIDI, Opus, PCM/WAVE, Vorbis', 'Music Player': 'Yes', 'Video Formats': 'H.263, H.264 AVC(BP,MP), H.265 HEVC, MPEG4 SP, VP8, VP9', 'Battery Capacity': '3500 mAh', 'Talk Time': 'MO Call Over 3G - 25 hrs 15 min, MO Call Over 4G(Jio) - 15 hrs : 54 min : 6 sec', 'Width': '76.5 mm', 'Height': '153 mm', 'Depth': '8.5 mm', 'Weight': '176 g', 'Warranty Summary': 'Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories', 'Warranty Service Type': 'For warranty claims or any product related support reach out to customer support team at cs@billion.in or +91 80 46331002. Customers will need to walk-in the service center with valid invoice between 09:30 am - 05:30 pm (on all working days, except holidays).', 'Covered in Warranty': 'Warranty applies to handset hardware, original battery and adapter. The scope of warranty only cover Labour and Parts.', 'Not Covered in Warranty': 'Warranty does not cover commercial use of product and accessories; damage caused to the product due to improper use by customer; accidental damage; damage due to power surges and any Acts of God.', 'Domestic Warranty': '1 Year'}",13999
"Honor 9i (Prestige Gold, 64 GB)  (4 GB RAM)",4.3,"68,966 Ratings","10,378 Reviews","{'In The Box': 'Handset, Charger, USB Cable, Headset, Quick Start Guide, Warranty Card, Eject Tool, Protective Case, TP Protective Film (Pre-attached Before Shipping)', 'Model Number': 'RNE-L22', 'Model Name': '9i', 'Color': 'Prestige Gold', 'Browse Type': 'Smartphones', 'SIM Type': 'Dual Sim', 'Hybrid Sim Slot': 'Yes', 'Touchscreen': 'Yes', 'OTG Compatible': 'Yes', 'Sound Enhancements': 'Headset Line Sequence: LRGM, Voice Codec: WCDMA - AMR-NB, GSM: FR/EFR/HR/AMR-NB, CDMA: 8K EVRC/EVRC-B/13k QCELP, TD-SCDMA: AMR-NB, VoLTE: AMR-WB, Noise Reduction: Dual-microphone Noise Reduction, Sound Effect: Huawei Histen (Sound Algorithm)', 'Display Size': '14.99 cm (5.9 inch)', 'Resolution': '1080 X 2160 Pixels', 'Resolution Type': 'Full HD+', 'Display Type': 'IPS', 'Display Colors': '16 M', 'Other Display Features': 'Support Multi-touch Technology, Full HD+ Display', 'Operating System': 'Android Oreo 8', 'Processor Type': 'Huawei Kirin 659 Octa Core Clocked up to 2.36 GHz', 'Processor Core': 'Octa Core', 'Primary Clock Speed': '2.36 GHz', 'Secondary Clock Speed': '1.7 GHz', 'Operating Frequency': '4G LTE - TDD: B38, B40, B41, FDD:B1,B3,B5,B7,B8,B28, 3G Band: B1 (2100 MHz), B5 (850 MHz), B8 (900 MHz), 2G: 850 / 900 / 1800 / 1900', 'Internal Storage': '64 GB', 'RAM': '4 GB', 'Expandable Storage': '128 GB', 'Supported Memory Card Type': 'microSD', 'Memory Card Slot Type': 'Hybrid Slot', 'Primary Camera Available': 'Yes', 'Primary Camera': '16MP + 2MP', 'Primary Camera Features': 'Photo: Upto 4608 x 3456 Pixels, Video: Upto 1920 x 1080 Pixels, Shooting Mode: Support Night Shot, HDR, Panorama, Light Painting, Audio Note, Time-lapse, Slow-mo, Filter, Watermark, Document Scan and Download, Phase Detection Auto Focus (PDAF) and Contrast Detection Auto Focus (CDAF)', 'Secondary Camera Available': 'Yes', 'Secondary Camera': '13MP + 2MP Dual Front Camera', 'Secondary Camera Features': 'Photo: Upto 4160 x 3120 Pixels, Video: Upto 1920 x 1080 Pixels, Fixed Focal Length', 'Flash': 'Front Single Color Temperature Soft Light LED and Rear Single Color Temperature LED Flash', 'HD Recording': 'Yes', 'Full HD Recording': 'Yes', 'Video Recording': 'Yes', 'Video Recording Resolution': '1920 x 1080 Pixels', 'Dual Camera Lens': 'Primary & Secondary Camera', 'Call Wait/Hold': 'Yes', 'Conference Call': 'Yes', 'Hands Free': 'Yes', 'Video Call Support': 'No', 'Call Divert': 'Yes', 'Phone Book': 'Yes', 'Call Timer': 'Yes', 'Speaker Phone': 'Yes', 'Speed Dialing': 'Yes', 'Call Records': 'Yes', 'Network Type': '3G, 4G VOLTE, 2G', 'Supported Networks': 'GSM, WCDMA, 4G VoLTE, 4G LTE, UMTS', 'Internet Connectivity': '4G, 3G, Wi-Fi', 'Pre-installed Browser': 'Google Chrome', 'Micro USB Port': 'Yes', 'Bluetooth Support': 'Yes', 'Bluetooth Version': '4.2', 'Wi-Fi': 'Yes', 'Wi-Fi Version': '802.11 b/g/n (2.4 GHz)', 'Wi-Fi Hotspot': 'Yes', 'USB Tethering': 'Yes', 'USB Connectivity': 'Yes', 'Audio Jack': '3.5 mm', 'Map Support': 'Google Maps', 'GPS Support': 'Yes', 'SIM Size': 'Nano SIM', 'User Interface': 'EMUI8.0', 'Social Networking Phone': 'Yes', 'Instant Message': 'Yes', 'Removable Battery': 'No', 'JAVA Support': 'Yes', 'MMS': 'Yes', 'SMS': 'Yes', 'Voice Input': 'Yes', 'Graphics PPI': '407 PPI', 'User Memory': '48', 'Sensors': 'Fingerprint Sensor, Digital Compass, Ambient Light Sensor, Proximity Light Senor, Accelerometer, Status Indicator, Sar Sensor', 'Browser': 'Yes', 'Ringtones Format': 'MP3', 'Other Features': 'Power Key, Volume Up Button, Volume Down Button, Virtual Keys, Power Supply: Input (100 - 240 V), Output - 5 V / 2 A, Certification: CE, GCF, BQB, Wi-Fi, RoHS, RCM, Input Method: Google Keyboard, SwiftKey Keyboard, CSFB, Email: Support (POP3 / IMAP / Exchange), Image File Format: PNG, GIF (Static Only), JPG, BMP, WEBP, WBMP, Streaming Media: File Format - MP4, 3GP, Transmission Function: Huawei Share, Wi-Fi Direct, Software Update: HOTA Online Update', 'Important Apps': 'Gmail, Google Search & Search by Voice, Hangouts, Google Calendar, Google News & Weather, YouTube, Play Store', 'GPS Type': 'A-GPS, GLONASS, BDS', 'FM Radio': 'Yes', 'Audio Formats': 'MP3, MID, AMR, AWB, 3GP, MP4, M4A, AAC, WAV, OGG, FLAC, MKV', 'Video Formats': '3GP, MP4, WEBM, MKV', 'Battery Capacity': '3340 mAh', 'Width': '75.2 mm', 'Height': '156.2 mm', 'Depth': '7.5 mm', 'Weight': '164 g', 'Warranty Summary': '12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable'}",8999
"Itel A44 Pro (Blue, 16 GB)  (2 GB RAM)",4.4,144 Ratings,12 Reviews,"{'In The Box': 'Handset, Charger, Headphone, Warranty Card', 'Model Number': 'A44 Pro', 'Model Name': 'A44 Pro', 'Color': 'Blue', 'Browse Type': 'Smartphones', 'SIM Type': 'Dual Sim', 'Hybrid Sim Slot': 'No', 'Touchscreen': 'Yes', 'OTG Compatible': 'NO', 'Display Size': '13.84 cm (5.45 inch)', 'Resolution': '720 x 1440 Pixels', 'Operating System': 'Android Nougat 7', 'Processor Core': 'Quad Core', 'Primary Clock Speed': '1.3 GHz', 'Internal Storage': '16 GB', 'RAM': '2 GB', 'Memory Card Slot Type': 'Dedicated Slot', 'Primary Camera': '8MP Rear Camera', 'Network Type': '3G, 4G, 2G', 'Supported Networks': 'GSM, 4G LTE', 'Battery Capacity': '2400 mAh', 'Warranty Summary': '1 Year Manufacturer Warranty'}",3690
"Lava A32 (Black, 512 MB)  (256 MB RAM)",3.2,220 Ratings,24 Reviews,"{'In The Box': 'Handset, Battery, AC Adapter, User Manual', 'Model Name': 'A32', 'Color': 'Black', 'Browse Type': 'Smartphones', 'SIM Type': 'Dual Sim', 'Hybrid Sim Slot': 'No', 'Display Size': '10.16 cm (4 inch)', 'Resolution': '480 x 800 Pixels', 'Resolution Type': 'WVGA', 'Display Colors': '262 K', 'Operating System': 'Android KitKat 37350', 'Processor Type': 'SC7715', 'Processor Core': 'Single Core', 'Primary Clock Speed': '1 GHz', 'Operating Frequency': 'GSM - 900, 1800', 'Internal Storage': '512 MB', 'RAM': '256 MB', 'Expandable Storage': '32 GB', 'Supported Memory Card Type': 'MicroSD', 'Memory Card Slot Type': 'Dedicated Slot', 'Call Log Memory': 'Yes', 'Primary Camera Available': 'Yes', 'Primary Camera': '2MP Rear Camera', 'Primary Camera Features': 'Flash Support', 'Secondary Camera Available': 'Yes', 'Secondary Camera': '0.3MP Front Camera', 'Video Recording': 'Yes', 'Digital Zoom': 'Digital Zoom', 'Phone Book': 'Yes', 'Network Type': '3G', 'Supported Networks': 'GSM, WCDMA', 'Internet Connectivity': '3G, GPRS, EDGE, Wi-Fi', '3G': 'Yes', 'GPRS': 'Yes', 'Pre-installed Browser': 'Android', 'Bluetooth Support': 'Yes', 'Wi-Fi': 'Yes', 'USB Connectivity': 'Yes', 'EDGE': 'Yes', 'Smartphone': 'Yes', 'Removable Battery': 'Yes', 'SMS': 'Yes', 'Audio Formats': 'MP3', 'Video Formats': 'MP4, AVI, 3GP, FLV, MKV, F4V', 'Battery Capacity': '1500 mAh', 'Battery Type': 'Li-Ion', 'Width': '64.6 mm', 'Height': '124.4 mm', 'Depth': '10.8 mm', 'Weight': '122 g', 'Warranty Summary': 'Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories'}",2649
